2017,"C",41
2018,"C",14
2019,"C",13
2020,"C",51
2021,"C",44
2022,"C",13
2009,"C",2
2011,"C",1
2013,"C",1
2015,"C",1
2016,"C",13
2017,"C",32
2018,"C",49
2019,"C",14
2020,"C",453
2021,"C",125
2022,"C",8
2002,"C",1
2013,"C",2
2014,"C",1
2015,"C",14
2016,"C",4
2017,"C",4
2018,"C",161
2019,"C",95
2020,"C",823
2021,"C",243
2022,"C",8
2012,"C",3
2013,"C",14
2014,"C",10
2015,"C",143
2016,"C",4
2017,"C",69
2018,"C",41
2019,"C",6
2020,"C",4456
2021,"C",4250
2022,"C",25
1932,"C",5
1933,"C",2
1934,"C",1
1935,"C",1
1940,"C",2
1964,"C",4
1975,"C",1
1976,"C",1
1979,"C",2
1982,"C",1
1983,"C",1
1984,"C",3
1985,"C",1
1988,"C",1
1989,"C",1
1993,"C",3
1994,"C",1
1997,"C",1
1998,"C",2
1999,"C",38
2000,"C",58
2001,"C",86
2002,"C",16
2003,"C",3
2005,"C",60
2006,"C",73
2007,"C",312
2008,"C",119
2009,"C",148
2010,"C",188
2011,"C",225
2012,"C",2066
2013,"C",3277
2014,"C",5186
2015,"C",4451
2016,"C",3927
2017,"C",4011
2018,"C",3828
2019,"C",4371
2020,"C",6727
2021,"C",4882
2022,"C",59
1939,"C",1
2001,"C",1
2009,"C",1
2010,"C",66
2011,"C",9
2012,"C",30
2013,"C",33
2014,"C",34
2015,"C",36
2016,"C",52
2017,"C",27
2018,"C",72
2019,"C",41
2020,"C",299
2021,"C",963
2022,"C",9
1932,"C",1
1933,"C",5
1934,"C",9
1937,"C",1
1944,"C",1
1947,"C",1
1949,"C",1
1950,"C",1
1975,"C",5
2002,"C",12
2004,"C",1
2007,"C",1
2008,"C",11
2009,"C",300
2010,"C",358
2011,"C",1212
2012,"C",971
2013,"C",1280
2014,"C",1998
2015,"C",1491
2016,"C",755
2017,"C",559
2018,"C",200
2019,"C",792
2020,"C",2550
2021,"C",3095
2022,"C",28
1999,"C",48
2000,"C",88
2001,"C",52
2002,"C",105
2003,"C",45
2004,"C",35
2005,"C",43
2006,"C",28
2007,"C",118
2008,"C",122
2009,"C",120
2010,"C",3
2011,"C",2
2013,"C",35
2014,"C",131
2015,"C",16
2016,"C",26
2017,"C",12
2018,"C",32
2019,"C",98
2020,"C",14
2021,"C",96
2022,"C",18
1936,"C",2
1938,"C",1
1979,"C",1
1980,"C",2
1990,"C",1
2005,"C",2
2007,"C",65
2008,"C",80
2009,"C",6
2010,"C",101
2011,"C",15
2012,"C",15
2013,"C",100
2014,"C",54
2015,"C",40
2016,"C",91
2017,"C",112
2018,"C",92
2019,"C",82
2020,"C",207
2021,"C",322
2022,"C",19
1967,"C",8
1968,"C",1
1971,"C",1
1973,"C",3
1979,"C",1
2017,"C",2
2019,"C",10
2020,"C",20
2021,"C",14
1996,"C",1
2000,"C",58
2001,"C",44
2002,"C",54
2003,"C",34
2005,"C",83
2006,"C",37
2007,"C",194
2008,"C",640
2009,"C",276
2010,"C",131
2011,"C",58
2012,"C",53
2013,"C",58
2014,"C",117
2015,"C",67
2016,"C",1271
2017,"C",476
2018,"C",373
2019,"C",1136
2020,"C",491
2021,"C",951
2022,"C",37
1938,"C",14
1994,"C",6
1996,"C",2
2006,"C",10
2007,"C",607
2008,"C",241
2009,"C",67
2010,"C",48
2011,"C",89
2012,"C",28
2013,"C",84
2014,"C",60
2015,"C",42
2016,"C",42
2017,"C",59
2018,"C",68
2019,"C",72
2020,"C",117
2021,"C",402
2022,"C",61
1933,"C",1
1936,"C",2
1937,"C",1
1938,"C",4
1940,"C",2
1943,"C",2
1945,"C",1
1952,"C",1
1959,"C",1
1965,"C",1
1967,"C",1
1968,"C",1
1972,"C",3
1973,"C",1
1974,"C",5
1976,"C",5
1977,"C",2
1978,"C",1
1979,"C",1
1980,"C",1
1981,"C",3
1982,"C",2
1983,"C",6
1984,"C",8
1985,"C",1
1986,"C",1
1988,"C",2
1989,"C",1
1990,"C",2
1992,"C",2
1993,"C",2
1994,"C",1
1995,"C",52
1996,"C",4
1998,"C",6
1999,"C",12
2000,"C",19
2001,"C",10
2002,"C",71
2003,"C",61
2004,"C",4
2005,"C",38
2006,"C",91
2007,"C",33
2008,"C",45
2010,"C",37
2011,"C",5
2012,"C",35
2013,"C",4
2014,"C",1
2015,"C",29
2016,"C",46
2017,"C",49
2018,"C",104
2019,"C",347
2020,"C",195
2021,"C",825
2022,"C",36
2004,"C",30
2005,"C",25
2006,"C",40
2014,"C",28
2015,"C",20
2016,"C",67
2017,"C",123
2018,"C",118
2019,"C",82
2020,"C",37
2021,"C",69
2022,"C",13
1980,"C",12
1984,"C",1
1993,"C",1
1999,"C",19
2000,"C",45
2002,"C",21
2003,"C",15
2004,"C",21
2005,"C",21
2006,"C",41
2007,"C",155
2008,"C",24
2010,"C",70
2011,"C",108
2012,"C",357
2013,"C",331
2014,"C",191
2015,"C",92
2016,"C",60
2017,"C",175
2018,"C",148
2019,"C",265
2020,"C",446
2021,"C",1866
2022,"C",18
1994,"C",12
2012,"C",1
2013,"C",1
2014,"C",15
2015,"C",5
2016,"C",4
2017,"C",30
2019,"C",73
2020,"C",100
2021,"C",110
2022,"C",8
2021,"C",3
2022,"C",1
2018,"C",103
2019,"C",327
2020,"C",91
2021,"C",9
2022,"C",1
2014,"C",1
2016,"C",2
2017,"C",1
2019,"C",1
2020,"C",1
2021,"C",3
2022,"C",3
2005,"C",3
2008,"C",30
2010,"C",20
2011,"C",33
2013,"C",1
2014,"C",127
2015,"C",200
2016,"C",282
2017,"C",29
2018,"C",606
2019,"C",290
2020,"C",897
2021,"C",1692
2022,"C",30
2020,"C",8
2021,"C",1
1954,"C",2
1979,"C",1
2009,"C",4
2010,"C",14
2011,"C",95
2012,"C",316
2013,"C",129
2014,"C",165
2015,"C",212
2016,"C",247
2017,"C",110
2018,"C",105
2019,"C",62
2020,"C",156
2021,"C",90
2022,"C",18
1933,"C",2
1975,"C",1
1998,"C",1
1999,"C",7
2000,"C",1
2001,"C",17
2002,"C",3
2003,"C",24
2005,"C",10
2006,"C",21
2008,"C",30
2009,"C",97
2010,"C",1
2011,"C",2
2012,"C",49
2013,"C",360
2014,"C",323
2015,"C",320
2016,"C",259
2017,"C",121
2018,"C",278
2019,"C",299
2020,"C",1087
2021,"C",1059
2022,"C",23
2011,"C",1
2012,"C",10
2013,"C",22
2014,"C",18
2015,"C",22
2016,"C",54
2017,"C",3
2018,"C",8
2019,"C",31
2020,"C",23
2021,"C",117
2022,"C",8
2002,"C",1
2004,"C",2
2009,"C",4
2012,"C",78
2013,"C",16
2014,"C",16
2015,"C",95
2016,"C",2
2017,"C",39
2018,"C",68
2019,"C",252
2020,"C",181
2021,"C",350
2022,"C",129
1999,"C",6
2000,"C",15
2003,"C",49
2004,"C",31
2005,"C",19
2007,"C",32
2009,"C",19
2014,"C",36
2015,"C",29
2016,"C",39
2017,"C",37
2018,"C",61
2019,"C",19
2020,"C",30
2021,"C",55
2022,"C",8
2010,"C",12
2015,"C",1
2016,"C",2
2017,"C",7
2021,"C",19
2022,"C",2
2000,"C",40
2003,"C",11
2004,"C",8
2006,"C",185
2007,"C",1
2008,"C",79
2009,"C",57
2010,"C",8
2012,"C",18
2015,"C",1
2016,"C",11
2017,"C",36
2019,"C",67
2020,"C",142
2021,"C",171
2022,"C",10
2011,"C",4
2012,"C",3
2014,"C",5
2015,"C",8
2016,"C",13
2017,"C",23
2018,"C",26
2019,"C",51
2020,"C",49
2021,"C",192
2022,"C",21
2001,"C",1
2004,"C",2
2008,"C",1
2010,"C",49
2011,"C",12
2012,"C",157
2013,"C",441
2014,"C",277
2015,"C",110
2016,"C",117
2017,"C",169
2018,"C",182
2019,"C",96
2020,"C",67
2021,"C",332
2022,"C",51
2010,"C",8
2016,"C",3
2017,"C",5
2018,"C",27
2019,"C",3
2020,"C",3
2021,"C",12
2022,"C",7
2012,"C",1
2013,"C",22
2015,"C",1
2016,"C",4
2017,"C",4
2018,"C",7
2019,"C",6
2020,"C",28
2021,"C",147
2022,"C",37
1934,"C",1
2018,"C",2
2019,"C",1
2020,"C",1
2021,"C",11
2022,"C",6
2020,"C",1
1987,"C",3
1993,"C",1
2013,"C",6
2014,"C",9
2016,"C",1
2017,"C",2
2018,"C",16
2019,"C",6
2020,"C",8
2021,"C",2
2022,"C",1
1934,"C",1
1939,"C",2
1940,"C",1
1941,"C",1
1945,"C",1
1942,"C",3
1988,"C",1
2016,"C",2
2017,"C",1
2018,"C",1
2019,"C",1
2020,"C",1
2022,"C",2
2016,"C",3
2020,"C",13
2021,"C",8
1961,"C",1
1982,"C",1
1984,"C",1
1997,"C",1
1998,"C",1
1999,"C",12
2001,"C",1
2002,"C",1
2005,"C",1
2007,"C",2
2008,"C",1
2010,"C",2
2011,"C",1
2012,"C",11
2016,"C",12
2017,"C",14
2018,"C",28
2019,"C",5
2020,"C",252
2021,"C",145
2022,"C",64
1979,"C",1
1980,"C",1
1982,"C",1
1983,"C",2
1984,"C",3
1986,"C",1
1988,"C",2
1989,"C",3
2000,"C",2
2001,"C",5
2002,"C",2
2003,"C",3
2004,"C",1
2005,"C",2
2006,"C",4
2007,"C",4
2009,"C",1
2011,"C",1
2012,"C",1
2014,"C",1
2015,"C",1
2016,"C",3
2017,"C",3
2018,"C",5
2019,"C",31
2021,"C",1
2006,"C",52
2007,"C",5
2009,"C",149
2010,"C",27
2012,"C",145
2013,"C",457
2014,"C",1481
2015,"C",746
2016,"C",285
2017,"C",121
2018,"C",417
2019,"C",197
2020,"C",74
2021,"C",79
1959,"C",2
1960,"C",1
1976,"C",2
1983,"C",3
1985,"C",1
1993,"C",6
2000,"C",1
2003,"C",33
2005,"C",1
2007,"C",5
2008,"C",1
2009,"C",2
2010,"C",11
2011,"C",62
2012,"C",35
2013,"C",444
2014,"C",291
2015,"C",46
2016,"C",69
2017,"C",122
2018,"C",103
2019,"C",162
2020,"C",130
2021,"C",251
2022,"C",16
2010,"C",1
2011,"C",14
2013,"C",33
2014,"C",102
2015,"C",387
2016,"C",524
2017,"C",326
2018,"C",398
2019,"C",935
2020,"C",1084
2021,"C",691
2000,"C",1
2001,"C",1
2004,"C",4
2007,"C",24
2010,"C",20
2013,"C",1
2014,"C",18
2015,"C",20
2016,"C",34
2018,"C",4
2019,"C",8
2020,"C",23
2021,"C",356
2022,"C",1
1937,"C",1
1976,"C",2
1977,"C",1
1981,"C",1
1982,"C",2
1983,"C",1
1984,"C",2
1988,"C",1
1993,"C",1
2007,"C",1
2016,"C",13
2018,"C",4
2019,"C",21
2020,"C",69
2021,"C",11
2017,"C",1
2018,"C",4
2020,"C",4
1982,"C",5
1985,"C",1
1990,"C",4
1991,"C",1
1994,"C",2
1995,"C",2
1996,"C",1
1998,"C",1
2000,"C",1
2002,"C",1
2005,"C",1
2006,"C",2
2007,"C",4
2009,"C",13
2014,"C",26
2015,"C",4
2016,"C",19
2017,"C",17
2018,"C",10
2019,"C",10
2020,"C",22
2021,"C",230
2022,"C",11
2000,"C",24
2001,"C",77
2002,"C",197
2004,"C",29
2005,"C",8
2007,"C",36
2008,"C",13
2009,"C",29
2011,"C",30
2012,"C",101
2014,"C",107
2015,"C",328
2016,"C",344
2017,"C",200
2018,"C",128
2019,"C",291
2020,"C",221
2021,"C",222
1974,"C",1
1983,"C",25
1984,"C",13
1987,"C",1
2011,"C",14
2012,"C",8
2013,"C",66
2014,"C",215
2015,"C",693
2016,"C",53
2017,"C",86
2018,"C",317
2019,"C",93
2020,"C",126
2021,"C",92
2022,"C",8
1985,"C",1
2007,"C",2
2011,"C",14
2012,"C",1
2015,"C",16
2016,"C",20
2018,"C",12
2019,"C",20
2020,"C",25
2021,"C",35
2022,"C",2
1987,"C",1
2008,"C",16
2009,"C",5
2012,"C",11
2013,"C",23
2014,"C",52
2015,"C",18
2016,"C",130
2017,"C",58
2018,"C",142
2019,"C",138
2020,"C",146
2021,"C",254
2022,"C",32
1951,"C",2
1956,"C",1
1972,"C",1
1976,"C",2
1977,"C",5
1978,"C",1
1979,"C",1
1981,"C",1
1982,"C",4
1984,"C",2
1985,"C",2
1990,"C",1
1991,"C",2
2008,"C",1
2013,"C",2
2014,"C",1
2016,"C",1
2017,"C",5
2018,"C",25
2019,"C",10
2020,"C",68
2021,"C",92
2022,"C",4
2010,"C",25
2011,"C",17
2012,"C",697
2013,"C",277
2014,"C",570
2015,"C",4
2016,"C",24
2017,"C",57
2018,"C",265
2019,"C",46
2020,"C",6
2021,"C",222
2022,"C",2
1972,"C",2
2014,"C",6
2015,"C",45
2016,"C",20
2017,"C",55
2018,"C",17
2019,"C",13
2020,"C",47
2021,"C",28
2022,"C",8
1982,"C",1
2011,"C",2
2013,"C",6
2014,"C",13
2015,"C",19
2016,"C",23
2017,"C",205
2018,"C",54
2019,"C",49
2020,"C",64
2021,"C",98
2022,"C",5
1934,"C",2
1944,"C",1
1969,"C",1
1982,"C",1
1985,"C",1
1991,"C",3
1997,"C",2
2000,"C",31
2001,"C",84
2002,"C",65
2004,"C",47
2005,"C",12
2006,"C",12
2007,"C",15
2008,"C",26
2009,"C",27
2011,"C",31
2012,"C",22
2013,"C",84
2014,"C",47
2015,"C",122
2016,"C",84
2017,"C",32
2018,"C",69
2019,"C",63
2020,"C",282
2021,"C",1670
2022,"C",10
1958,"C",2
2008,"C",24
2011,"C",10
2012,"C",45
2013,"C",1
2017,"C",4
2018,"C",7
2019,"C",5
2020,"C",70
2021,"C",77
1982,"C",7
1988,"C",1
1990,"C",1
1994,"C",4
1995,"C",1
2002,"C",2
2005,"C",1
2007,"C",100
2009,"C",37
2011,"C",21
2012,"C",39
2013,"C",27
2014,"C",10
2015,"C",29
2016,"C",93
2017,"C",48
2018,"C",50
2019,"C",56
2020,"C",44
2021,"C",94
2022,"C",11
2014,"C",1
2015,"C",5
2016,"C",2
2018,"C",6
2019,"C",7
2020,"C",67
2021,"C",86
2022,"C",5
1935,"C",1
1987,"C",1
2011,"C",7
2012,"C",1
2013,"C",15
2014,"C",7
2016,"C",5
2017,"C",3
2018,"C",2
2019,"C",12
2020,"C",23
2021,"C",54
2022,"C",9
1997,"C",1
1999,"C",2
2000,"C",28
2002,"C",23
2004,"C",5
2005,"C",7
2006,"C",10
2014,"C",1
2019,"C",1
2020,"C",6
2022,"C",2
2009,"C",3
2016,"C",11
2019,"C",11
2020,"C",19
2021,"C",29
2022,"C",2
2014,"C",1
2018,"C",1
2019,"C",1
2020,"C",19
2021,"C",14
2022,"C",1
2013,"C",7
2014,"C",1
2015,"C",1
2016,"C",3
2017,"C",1
2018,"C",2
2019,"C",5
2020,"C",1
2021,"C",6
2022,"C",9
2013,"C",5
2016,"C",27
2017,"C",5
2018,"C",3
2019,"C",2
2020,"C",4
2021,"C",6
2022,"C",2
1976,"C",4
1989,"C",6
1991,"C",6
1999,"C",1
2000,"C",3
2002,"C",10
2005,"C",26
2006,"C",23
2007,"C",17
2008,"C",25
2011,"C",2
2013,"C",1
2014,"C",2
2015,"C",18
2016,"C",10
2017,"C",1
2018,"C",2
2019,"C",8
2020,"C",85
2021,"C",112
2022,"C",5
2013,"C",1
2017,"C",4
2020,"C",3
2021,"C",3
2022,"C",2
2004,"C",1
2015,"C",23
2016,"C",4
2017,"C",4
2018,"C",3
2019,"C",8
2020,"C",26
2021,"C",83
2022,"C",4
1993,"C",23
2013,"C",1
2015,"C",1
2016,"C",8
2017,"C",1
2018,"C",11
2019,"C",11
2020,"C",53
2021,"C",74
2022,"C",1
2009,"C",41
2010,"C",40
2011,"C",126
2012,"C",14
2013,"C",26
2014,"C",61
2015,"C",28
2016,"C",96
2017,"C",228
2018,"C",1251
2019,"C",997
2020,"C",386
2021,"C",253
2022,"C",5
1976,"C",1
1987,"C",1
1988,"C",15
1990,"C",1
1992,"C",1
1993,"C",1
1996,"C",1
1997,"C",1
2000,"C",1
2001,"C",1
2002,"C",2
2007,"C",37
2008,"C",2
2011,"C",10
2012,"C",1
2013,"C",1
2015,"C",71
2016,"C",88
2017,"C",23
2018,"C",51
2019,"C",31
2020,"C",76
2021,"C",99
2022,"C",20
1981,"C",1
1983,"C",2
1984,"C",3
1985,"C",2
1986,"C",22
1988,"C",1
1989,"C",2
1990,"C",4
1991,"C",11
1992,"C",1
1993,"C",2
1994,"C",1
1995,"C",1
1996,"C",1
1997,"C",1
1998,"C",2
1999,"C",1
2000,"C",23
2001,"C",1
2002,"C",7
2003,"C",11
2004,"C",17
2005,"C",4
2006,"C",19
2007,"C",4
2008,"C",1
2009,"C",10
2010,"C",27
2011,"C",15
2012,"C",43
2013,"C",81
2014,"C",334
2015,"C",148
2016,"C",162
2017,"C",427
2018,"C",249
2019,"C",160
2020,"C",107
2021,"C",147
2022,"C",12
2000,"C",21
2007,"C",17
2008,"C",2
2009,"C",13
2010,"C",15
2013,"C",17
2014,"C",4
2015,"C",14
2016,"C",7
2017,"C",8
2018,"C",5
2019,"C",15
2020,"C",3
2021,"C",14
2022,"C",6
2013,"C",7
2014,"C",1
2015,"C",2
2016,"C",8
2017,"C",22
2018,"C",15
2019,"C",21
2020,"C",3
2021,"C",12
2022,"C",30
1935,"C",1
1944,"C",1
1945,"C",2
1951,"C",6
1976,"C",1
1979,"C",1
1984,"C",3
1993,"C",3
2004,"C",10
2010,"C",6
2013,"C",4
2014,"C",12
2015,"C",3
2016,"C",16
2017,"C",54
2018,"C",242
2019,"C",19
2020,"C",83
2021,"C",60
2022,"C",10
1995,"C",1
2014,"C",1
2015,"C",1
2017,"C",2
2018,"C",2
2019,"C",25
2020,"C",2
2021,"C",25
2022,"C",3
2015,"C",1
2017,"C",3
2018,"C",4
2019,"C",10
2020,"C",29
2021,"C",38
2022,"C",2
1937,"C",1
2002,"C",3
2013,"C",1
2014,"C",1
2015,"C",3
2016,"C",1
2017,"C",1
2018,"C",19
2019,"C",3
2020,"C",48
2021,"C",23
2022,"C",1
2003,"C",3
2013,"C",2
2015,"C",16
2017,"C",4
2018,"C",4
2019,"C",1
2020,"C",107
2021,"C",8
2022,"C",5
1967,"C",1
1984,"C",1
1990,"C",2
1995,"C",6
1999,"C",50
2001,"C",15
2003,"C",11
2005,"C",52
2006,"C",124
2007,"C",85
2008,"C",49
2009,"C",89
2010,"C",1
2011,"C",33
2012,"C",39
2013,"C",8
2014,"C",48
2015,"C",22
2016,"C",132
2017,"C",125
2018,"C",130
2019,"C",113
2020,"C",270
2021,"C",261
2022,"C",31
1992,"C",1
1994,"C",15
1995,"C",2
1998,"C",33
1999,"C",89
2000,"C",46
2001,"C",148
2002,"C",118
2003,"C",13
2004,"C",76
2005,"C",115
2006,"C",92
2007,"C",146
2008,"C",269
2009,"C",210
2010,"C",396
2011,"C",623
2012,"C",1408
2013,"C",2448
2014,"C",617
2015,"C",133
2016,"C",211
2017,"C",112
2018,"C",186
2019,"C",74
2020,"C",9
2021,"C",84
2022,"C",7
2006,"C",32
2013,"C",8
2015,"C",8
2016,"C",10
2017,"C",67
2018,"C",195
2019,"C",6
2020,"C",70
2021,"C",180
2022,"C",3
2010,"C",78
2011,"C",1
2012,"C",28
2013,"C",13
2014,"C",71
2015,"C",370
2016,"C",146
2017,"C",43
2018,"C",290
2019,"C",406
2020,"C",847
2021,"C",437
2022,"C",17
1982,"C",1
2011,"C",4
2013,"C",1
2014,"C",1
2015,"C",4
2017,"C",9
2018,"C",2
2019,"C",6
2020,"C",5
2021,"C",6
2022,"C",11
2008,"C",2
2011,"C",11
2012,"C",1
2013,"C",1
2014,"C",14
2016,"C",18
2017,"C",4
2018,"C",9
2019,"C",83
2020,"C",95
2021,"C",532
2022,"C",10
1987,"C",2
1988,"C",1
1989,"C",2
1990,"C",2
1991,"C",1
1992,"C",1
1994,"C",1
1997,"C",1
1998,"C",1
2001,"C",11
2012,"C",12
2013,"C",7
2014,"C",23
2015,"C",9
2016,"C",17
2017,"C",180
2018,"C",364
2019,"C",418
2020,"C",358
2021,"C",233
2022,"C",3
1976,"C",2
1986,"C",9
1999,"C",44
2000,"C",19
2005,"C",34
2006,"C",6
2007,"C",14
2010,"C",1
2013,"C",2
2015,"C",12
2016,"C",7
2017,"C",63
2018,"C",72
2019,"C",140
2020,"C",141
2021,"C",224
2022,"C",11
1972,"C",1
1975,"C",2
1976,"C",6
1985,"C",1
1999,"C",19
2000,"C",42
2001,"C",56
2002,"C",22
2003,"C",47
2006,"C",13
2007,"C",18
2009,"C",19
2010,"C",10
2011,"C",3
2013,"C",12
2014,"C",12
2015,"C",40
2016,"C",86
2017,"C",460
2018,"C",119
2019,"C",104
2020,"C",145
2021,"C",763
2022,"C",26
1933,"C",10
1934,"C",9
1938,"C",1
1939,"C",2
1940,"C",1
1941,"C",2
1942,"C",1
1943,"C",1
1944,"C",1
1953,"C",2
1984,"C",1
1996,"C",1
1999,"C",1
2001,"C",1
2005,"C",13
2007,"C",6
2008,"C",1
2009,"C",70
2010,"C",9
2011,"C",18
2012,"C",103
2013,"C",63
2014,"C",21
2015,"C",12
2016,"C",6
2017,"C",37
2018,"C",38
2019,"C",430
2020,"C",97
2021,"C",142
2022,"C",42
2003,"C",1
2013,"C",1
2014,"C",6
2015,"C",4
2017,"C",5
2018,"C",1
2019,"C",2
2020,"C",4
2021,"C",12
2022,"C",12
2013,"C",3
2015,"C",1
2016,"C",1
2017,"C",23
2018,"C",44
2019,"C",12
2020,"C",47
2021,"C",41
2022,"C",5
2005,"D",1
2010,"D",1
2017,"D",7
2018,"D",1
2019,"D",1
2020,"D",8
2021,"D",19
2022,"D",2
2010,"D",1
2011,"D",15
2013,"D",1
2015,"D",1
2016,"D",7
2017,"D",42
2018,"D",86
2019,"D",155
2020,"D",195
2021,"D",564
2022,"D",10
1983,"D",1
2012,"D",1
2013,"D",1
2016,"D",24
2017,"D",48
2018,"D",7
2019,"D",10
2020,"D",27
2021,"D",73
2022,"D",5
1933,"D",1
1936,"D",1
1994,"D",2
1996,"D",2
1999,"D",1
2000,"D",1
2007,"D",40
2009,"D",27
2010,"D",18
2011,"D",3
2012,"D",7
2013,"D",8
2016,"D",10
2017,"D",148
2018,"D",14
2019,"D",15
2020,"D",2
2021,"D",37
2022,"D",11
2013,"D",8
2016,"D",5
2017,"D",1
2019,"D",4
2020,"D",11
2021,"D",9
2022,"D",2
1967,"D",1
1970,"D",1
1975,"D",1
1987,"D",5
1988,"D",1
1992,"D",1
1994,"D",1
2001,"D",1
2002,"D",5
2005,"D",2
2007,"D",2
2009,"D",24
2011,"D",1
2013,"D",5
2014,"D",4
2016,"D",2
2017,"D",6
2018,"D",2
2019,"D",4
2020,"D",2
2021,"D",7
2022,"D",1
2011,"D",1
2013,"D",74
2014,"D",73
2016,"D",1
2017,"D",3
2018,"D",25
2019,"D",22
2020,"D",7
2021,"D",42
2022,"D",2
2020,"D",3
2003,"D",1
2021,"D",20
2019,"D",18
2020,"D",6
2021,"D",8
2021,"D",1
2020,"D",1
2021,"D",3
1944,"D",2
1963,"D",1
1973,"D",1
1976,"D",2
1984,"D",1
1985,"D",3
1987,"D",1
1988,"D",1
1996,"D",1
1997,"D",1
1998,"D",1
2003,"D",1
2004,"D",28
2005,"D",15
2006,"D",3
2007,"D",10
2008,"D",35
2009,"D",48
2010,"D",13
2011,"D",63
2012,"D",53
2013,"D",83
2014,"D",189
2015,"D",909
2016,"D",1043
2017,"D",303
2018,"D",684
2019,"D",178
2020,"D",736
2021,"D",1272
2022,"D",27
1988,"D",1
1990,"D",8
1993,"D",3
2001,"D",6
2003,"D",8
2004,"D",25
2005,"D",11
2007,"D",12
2008,"D",91
2009,"D",253
2010,"D",83
2011,"D",33
2012,"D",97
2013,"D",81
2014,"D",152
2015,"D",355
2016,"D",559
2017,"D",442
2018,"D",629
2019,"D",351
2020,"D",390
2021,"D",428
2022,"D",10
1938,"D",1
1958,"D",1
1984,"D",1
1985,"D",1
1986,"D",1
1992,"D",1
1996,"D",1
1999,"D",85
2000,"D",7
2001,"D",49
2003,"D",2
2004,"D",3
2005,"D",16
2006,"D",17
2008,"D",23
2009,"D",18
2011,"D",1
2012,"D",24
2013,"D",110
2014,"D",80
2015,"D",73
2016,"D",256
2017,"D",152
2018,"D",46
2019,"D",58
2020,"D",76
2021,"D",112
2022,"D",35
1933,"D",1
1934,"D",1
1935,"D",1
1936,"D",2
1943,"D",1
1944,"D",1
1969,"D",36
1971,"D",12
1978,"D",15
1979,"D",22
1980,"D",14
1981,"D",12
1982,"D",13
1983,"D",1
1984,"D",3
1985,"D",4
1986,"D",3
1987,"D",13
1988,"D",13
1989,"D",1
1990,"D",4
1991,"D",11
1992,"D",1
1993,"D",2
1994,"D",9
1995,"D",6
1997,"D",23
1998,"D",2
1999,"D",33
2001,"D",32
2002,"D",3
2003,"D",79
2004,"D",101
2005,"D",25
2006,"D",75
2007,"D",73
2008,"D",72
2009,"D",179
2010,"D",109
2011,"D",172
2012,"D",253
2013,"D",383
2014,"D",343
2015,"D",591
2016,"D",1799
2017,"D",912
2018,"D",1252
2019,"D",1476
2020,"D",1255
2021,"D",1821
2022,"D",159
2016,"D",8
2017,"D",1
2019,"D",1
2020,"D",1
2021,"D",2
2022,"D",1
1937,"D",1
1943,"D",2
1944,"D",1
1945,"D",1
2015,"D",37
2017,"D",2
2018,"D",1
2020,"D",4
2021,"D",2
2022,"D",3
1933,"D",1
1934,"D",1
1938,"D",1
1948,"D",1
1957,"D",1
1959,"D",1
1960,"D",8
1961,"D",6
1964,"D",1
1968,"D",1
1972,"D",1
1975,"D",3
1977,"D",4
1993,"D",4
1994,"D",1
1995,"D",2
1999,"D",2
2000,"D",2
2001,"D",2
2004,"D",2
2005,"D",1
2008,"D",2
2010,"D",14
2011,"D",11
2012,"D",12
2013,"D",15
2015,"D",12
2016,"D",4
2017,"D",8
2018,"D",13
2019,"D",11
2020,"D",10
2021,"D",43
2022,"D",7
2018,"D",1
2019,"D",11
2020,"D",14
2021,"D",10
1941,"D",1
2012,"D",4
2013,"D",1
2015,"D",4
2016,"D",5
2017,"D",11
2018,"D",35
2019,"D",8
2020,"D",11
2021,"D",88
2022,"D",4
2009,"D",1
2010,"D",6
2012,"D",6
2013,"D",54
2014,"D",57
2015,"D",293
2016,"D",40
2017,"D",31
2018,"D",182
2019,"D",39
2020,"D",205
2021,"D",73
2022,"D",4
1991,"D",35
1996,"D",14
1999,"D",3
2007,"D",77
2009,"D",43
2010,"D",49
2011,"D",86
2012,"D",368
2013,"D",173
2014,"D",150
2015,"D",344
2016,"D",557
2017,"D",487
2018,"D",386
2019,"D",1477
2020,"D",374
2021,"D",985
2022,"D",189
1985,"D",19
2008,"D",1
2010,"D",1
2011,"D",6
2012,"D",1
2013,"D",5
2014,"D",77
2015,"D",186
2016,"D",35
2017,"D",18
2018,"D",21
2019,"D",9
2020,"D",21
2021,"D",201
2022,"D",20
1932,"D",3
1933,"D",2
1935,"D",9
1937,"D",1
1938,"D",10
1940,"D",1
1941,"D",1
1947,"D",10
1951,"D",2
1953,"D",1
1965,"D",2
1966,"D",4
1967,"D",1
1968,"D",1
1970,"D",19
1971,"D",1
1974,"D",3
1975,"D",1
1976,"D",1
1977,"D",1
1991,"D",56
1992,"D",58
1993,"D",64
1994,"D",99
1995,"D",21
1998,"D",49
1999,"D",68
2000,"D",132
2001,"D",35
2002,"D",61
2003,"D",101
2004,"D",49
2005,"D",114
2006,"D",79
2007,"D",181
2008,"D",409
2009,"D",502
2010,"D",755
2011,"D",440
2012,"D",26
2013,"D",460
2014,"D",1324
2015,"D",1293
2016,"D",2366
2017,"D",2392
2018,"D",2733
2019,"D",3687
2020,"D",1884
2021,"D",2193
2022,"D",292
1980,"D",10
1981,"D",1
1985,"D",9
1994,"D",1
1995,"D",2
1996,"D",1
2003,"D",3
